t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
52.0,-3.573,-13.357,-4.989,0.011,2.899,2,14,0,0.236,0,0,23.551,-8.835,-10.090,-4.255,0.745,2.882,2,14,0,0.247,0,0,22.896,-9.590,-15.799,-3.615,1.385,2.899,2,14,0,0.237,0,0,23.550,5.794,23.751,0,0,0.247,-11.344,9.909,-1.982,-0.269
53.0,-1.000,-12.365,-5.046,-0.046,2.835,2,14,0,0.229,0,0,23.501,-6.250,-9.192,-4.293,0.707,2.811,2,14,0,0.211,0,0,22.865,-6.811,-15.034,-3.656,1.344,2.841,2,14,0,0.231,0,0,23.508,5.903,23.704,0,0,0.231,-13.286,9.445,-1.889,-0.657
54.0,1.294,-10.847,-5.008,-0.008,2.865,2,14,0,0.232,0,0,23.416,-3.873,-7.751,-4.347,0.653,2.833,2,14,0,0.309,0,0,22.840,-4.319,-13.800,-3.656,1.344,2.836,2,14,0,0.267,0,0,23.522,6.059,23.614,0,0,0.309,-15.097,8.604,-1.721,-1.019
55.0,3.341,-8.843,-5.044,-0.044,3.003,2,14,0,0.233,0,0,23.374,-1.744,-5.866,-4.336,0.664,2.948,2,14,0,0.245,0,0,22.920,-2.063,-11.987,-3.588,1.412,2.943,2,14,0,0.211,0,0,23.513,5.935,23.559,0,0,0.245,-16.705,7.419,-1.484,-1.341
56.0,5.054,-6.373,-5.071,-0.071,3.082,2,14,0,0.262,0,0,23.407,0.050,-3.472,-4.338,0.662,3.077,2,14,0,0.428,0,0,23.061,-0.210,-9.742,-3.606,1.394,3.060,2,14,0,0.236,0,0,23.536,5.830,23.571,0,0,0.428,-18.045,5.940,-1.188,-1.609
57.0,6.406,-3.623,-4.999,0.001,3.108,2,14,0,0.263,0,0,23.665,1.329,-0.818,-4.298,0.702,3.091,2,14,0,0.267,0,0,23.295,1.211,-7.089,-3.600,1.400,3.099,2,14,0,0.234,0,0,23.618,5.842,23.801,0,0,0.267,-19.065,4.223,-0.845,-1.813
58.0,7.321,-0.679,-4.959,0.041,3.088,2,14,0,0.290,0,0,24.131,2.194,2.082,-4.289,0.711,3.071,2,14,0,0.263,0,0,23.716,2.182,-4.221,-3.693,1.307,3.100,2,14,0,0.306,0,0,23.862,5.862,24.233,0,0,0.306,-19.723,2.338,-0.468,-1.945
59.0,7.755,2.197,-4.959,0.041,2.884,2,14,0,0.284,0,0,24.752,2.650,4.904,-4.295,0.705,2.856,2,14,0,0.266,0,0,24.366,2.771,-1.328,-3.669,1.331,2.926,2,14,0,0.424,0,0,24.357,5.816,24.817,0,0,0.424,-19.994,0.360,-0.072,-1.999
60.0,7.749,4.943,-5.008,-0.008,2.700,2,14,0,0.268,0,0,25.450,2.738,7.616,-4.309,0.691,2.670,2,14,0,0.238,0,0,25.159,3.006,1.490,-3.612,1.388,2.748,2,14,0,0.231,0,0,25.079,5.722,25.478,0,0,0.268,-19.866,-1.633,0.327,-1.973
61.0,7.261,7.531,-5.031,-0.031,2.574,2,14,0,0.205,0,0,26.090,2.404,10.170,-4.306,0.694,2.524,2,14,0,0.235,0,0,25.930,2.745,4.064,-3.606,1.394,2.580,2,14,0,0.213,0,0,25.711,5.575,26.081,0,0,0.235,-19.345,-3.560,0.712,-1.869
62.0,6.330,9.815,-4.988,0.012,2.503,2,14,0,0.234,0,0,26.585,1.613,12.478,-4.283,0.717,2.449,2,14,0,0.265,0,0,26.557,2.053,6.479,-3.589,1.411,2.486,2,14,0,0.232,0,0,26.270,5.463,26.538,0,0,0.265,-18.451,-5.346,1.069,-1.690
63.0,4.945,11.831,-4.986,0.014,2.524,2,14,0,0.312,0,0,26.890,0.297,14.471,-4.311,0.689,2.461,2,14,0,0.213,0,0,26.890,0.884,8.615,-3.589,1.411,2.478,2,14,0,0.231,0,0,26.637,5.365,26.812,0,0,0.312,-17.220,-6.918,1.384,-1.444
64.0,2.990,13.583,-5.038,-0.038,2.693,2,14,0,0.322,0,0,26.969,-1.454,16.195,-4.286,0.714,2.593,2,14,0,0.238,0,0,27.051,-0.760,10.477,-3.585,1.415,2.580,2,14,0,0.207,0,0,26.804,5.081,26.903,0,0,0.322,-15.702,-8.215,1.643,-1.140
65.0,0.547,14.971,-5.012,-0.012,2.964,2,14,0,0.507,0,0,26.893,-3.724,17.521,-4.226,0.774,2.842,2,14,0,0.238,0,0,26.947,-3.019,12.021,-3.623,1.377,2.827,2,14,0,0.232,0,0,26.729,4.832,26.857,0,0,0.507,-13.956,-9.184,1.837,-0.791
66.0,-2.271,15.977,-5.018,-0.018,3.090,2,14,0,0.255,0,0,26.806,-6.587,18.470,-4.316,0.684,3.081,2,14,0,0.473,0,0,26.706,-5.670,13.161,-3.631,1.369,3.052,2,14,0,0.276,0,0,26.574,4.627,26.734,0,0,0.473,-12.053,-9.787,1.957,-0.411
67.0,-5.242,16.597,-5.067,-0.067,3.055,2,14,0,0.256,0,0,26.841,-9.580,19.065,-4.310,0.690,3.063,2,14,0,0.263,0,0,26.633,-8.643,13.914,-3.686,1.314,3.103,2,14,0,0.263,0,0,26.485,4.546,26.673,0,0,0.263,-10.068,-10.000,2.000,-0.014
68.0,-8.174,16.813,-4.986,0.014,2.906,2,14,0,0.382,0,0,27.001,-12.474,19.235,-4.397,0.603,2.901,2,14,0,0.442,0,0,26.673,-11.576,14.244,-3.639,1.361,2.938,2,14,0,0.260,0,0,26.526,4.471,26.806,0,0,0.442,-8.080,-9.814,1.963,0.384
69.0,-10.982,16.551,-4.959,0.041,2.778,2,14,0,0.200,0,0,27.149,-15.218,18.932,-4.299,0.701,2.770,2,14,0,0.295,0,0,26.698,-14.395,14.093,-3.599,1.401,2.800,2,14,0,0.231,0,0,26.570,4.420,26.946,0,0,0.295,-6.168,-9.237,1.847,0.766
