t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,8.189,-29.895,-4.978,0.022,4.030,2,14,0,0.201,0,0,33.650,3.254,-26.742,-4.881,0.119,4.112,2,14,0,0.249,0,0,32.921,3.613,-31.855,-4.585,0.415,4.097,2,14,0,0.257,0,0,33.187,4.994,33.672,0,0,0.257,-18.221,-5.693,1.139,-1.644
12.0,11.648,-28.086,-4.975,0.025,3.977,2,14,0,0.242,0,0,32.976,6.770,-24.942,-4.905,0.095,4.061,2,14,0,0.209,0,0,32.347,7.100,-30.061,-4.525,0.475,4.042,2,14,0,0.245,0,0,32.642,4.979,33.011,0,0,0.245,-16.926,-7.213,1.443,-1.385
13.0,14.792,-25.708,-4.993,0.007,4.029,2,14,0,0.263,0,0,32.143,10.103,-22.598,-4.920,0.080,4.108,2,14,0,0.270,0,0,31.737,10.337,-27.674,-4.533,0.467,4.084,2,14,0,0.246,0,0,31.947,4.891,32.171,0,0,0.270,-15.355,-8.445,1.689,-1.071
14.0,17.654,-22.796,-4.953,0.047,4.174,2,14,0,0.230,0,0,31.238,13.078,-19.725,-4.936,0.064,4.231,2,14,0,0.265,0,0,31.020,13.281,-24.757,-4.558,0.442,4.223,2,14,0,0.237,0,0,31.209,4.810,31.268,0,0,0.265,-13.571,-9.341,1.868,-0.714
15.0,20.018,-19.352,-4.930,0.070,4.386,2,14,0,0.287,0,0,30.152,15.580,-16.285,-4.925,0.075,4.426,2,14,0,0.309,0,0,30.152,15.761,-21.276,-4.561,0.439,4.441,2,14,0,0.346,0,0,30.342,4.686,30.219,0,0,0.346,-11.644,-9.864,1.973,-0.329
16.0,22.025,-15.274,-5.023,-0.023,4.709,2,14,0,0.310,0,0,29.118,17.580,-12.387,-4.830,0.170,4.690,2,14,0,0.371,0,0,29.239,17.834,-17.249,-4.508,0.492,4.739,2,14,0,0.369,0,0,29.501,4.662,29.357,0,0,0.371,-9.651,-9.994,1.999,0.070
17.0,23.551,-10.761,-5.077,-0.077,4.925,2,14,0,0.358,0,0,28.209,19.255,-7.870,-4.840,0.160,4.855,2,14,0,0.232,0,0,28.528,19.498,-12.706,-4.543,0.457,4.856,2,14,0,0.241,0,0,28.821,4.527,28.674,0,0,0.358,-7.673,-9.725,1.945,0.465
18.0,24.726,-6.190,-5.051,-0.051,4.748,2,14,0,0.229,0,0,27.630,20.515,-3.342,-4.887,0.113,4.676,2,14,0,0.338,0,0,28.087,20.705,-8.206,-4.588,0.412,4.664,2,14,0,0.318,0,0,28.367,4.522,28.206,0,0,0.338,-5.787,-9.069,1.814,0.843
19.0,25.398,-1.631,-5.038,-0.038,4.566,2,14,0,0.223,0,0,27.190,21.292,1.081,-4.895,0.105,4.477,2,14,0,0.261,0,0,27.784,21.474,-3.759,-4.538,0.462,4.472,2,14,0,0.266,0,0,28.090,4.492,27.907,0,0,0.266,-4.069,-8.051,1.610,1.186
20.0,25.586,2.758,-5.006,-0.006,4.383,2,14,0,0.230,0,0,26.865,21.590,5.395,-4.867,0.133,4.279,2,14,0,0.232,0,0,27.521,21.748,0.575,-4.586,0.414,4.274,2,14,0,0.235,0,0,27.840,4.435,27.663,0,0,0.235,-2.588,-6.713,1.343,1.482
21.0,25.328,6.991,-5.009,-0.009,4.210,2,14,0,0.229,0,0,26.604,21.446,9.550,-4.859,0.141,4.098,2,14,0,0.239,0,0,27.320,21.556,4.716,-4.525,0.475,4.086,2,14,0,0.232,0,0,27.613,4.431,27.431,0,0,0.239,-1.402,-5.106,1.021,1.720
22.0,23.911,13.644,-5.031,-0.031,4.017,2,14,0,0.250,0,0,27.310,20.172,15.988,-4.867,0.133,3.881,2,14,0,0.255,0,0,27.973,20.170,11.130,-4.569,0.431,3.876,2,14,0,0.250,0,0,28.200,4.416,27.999,0,0,0.255,-0.559,-3.296,0.659,1.888
23.0,22.282,17.274,-5.027,-0.027,3.948,2,14,0,0.247,0,0,26.843,18.808,19.521,-4.947,0.053,3.778,2,14,0,0.321,0,0,27.564,18.738,14.675,-4.639,0.361,3.792,2,14,0,0.264,0,0,27.775,4.138,27.574,0,0,0.321,-0.092,-1.355,0.271,1.982
24.0,20.234,20.588,-4.979,0.021,3.939,2,14,0,0.231,0,0,26.352,16.965,22.763,-4.875,0.125,3.745,2,14,0,0.200,0,0,27.064,16.838,17.869,-4.620,0.380,3.759,2,14,0,0.410,0,0,27.215,3.928,27.021,0,0,0.410,-0.021,0.640,-0.128,1.996
25.0,17.763,23.541,-5.044,-0.044,3.961,2,14,0,0.227,0,0,25.794,14.591,25.657,-4.869,0.131,3.785,2,14,0,0.228,0,0,26.418,14.394,20.669,-4.522,0.478,3.796,2,14,0,0.204,0,0,26.470,3.818,26.277,0,0,0.228,-0.347,2.610,-0.522,1.931
