t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d5_planratio,d5_clipn,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d6_planratio,d6_clipn,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d7_planratio,d7_clipn,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,d8_planratio,d8_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
123.0,11.898,-0.009,-5.052,-0.052,0.041,2,14,0,0.222,0,0,0.084,0.2492,0,11.845,3.013,-5.318,-0.318,0.025,2,14,0,0.161,0,0,0.076,0.2490,0,11.885,-3.041,-5.340,-0.340,0.033,2,14,0,0.204,0,0,0.062,0.2537,0,15.135,-0.024,-4.696,0.304,0.086,2,14,0,0.181,0,0,0.055,0.2618,0,9.195,0.194,-4.738,0.262,0.028,2,14,0,0.166,0,0,0.029,0.2643,0,14.983,3.170,-5.712,-0.712,0.042,2,14,0,0.186,0,0,0.098,0.2918,0,9.033,3.034,-5.146,-0.146,0.037,2,14,0,0.145,0,0,0.092,0.2328,0,14.984,-3.143,-4.980,0.020,0.035,2,14,0,0.163,0,0,0.092,0.2629,0,9.076,-3.066,-6.389,-1.389,0.054,2,14,0,0.173,0,0,0.060,0.2670,0,2.728,0.275,0,0,0.222,12.000,0.000,0.000,0.000
124.0,11.857,-0.051,-4.996,0.004,0.018,2,14,0,0.161,0,0,0.139,0.2492,0,11.812,3.046,-5.288,-0.288,0.045,2,14,0,0.146,0,0,0.103,0.2490,0,11.847,-3.140,-5.346,-0.346,0.054,2,14,0,0.184,0,0,0.095,0.2537,0,15.104,-0.118,-4.743,0.257,0.069,2,14,0,0.177,0,0,0.053,0.2618,0,9.254,0.193,-4.747,0.253,0.016,2,14,0,0.152,0,0,0.058,0.2643,0,14.930,3.159,-5.685,-0.685,0.040,2,14,0,0.154,0,0,0.151,0.2918,0,9.006,3.073,-5.119,-0.119,0.052,2,14,0,0.160,0,0,0.098,0.2328,0,15.044,-3.141,-4.990,0.010,0.049,2,14,0,0.148,0,0,0.034,0.2629,0,9.007,-3.067,-6.305,-1.305,0.019,2,14,0,0.223,0,0,0.131,0.2670,0,2.626,0.319,0,0,0.223,12.000,0.000,0.000,0.000
125.0,11.932,0.021,-5.036,-0.036,0.059,2,14,0,0.161,0,0,0.049,0.2492,0,11.844,3.051,-5.310,-0.310,0.066,2,14,0,0.207,0,0,0.072,0.2490,0,11.839,-3.169,-5.305,-0.305,0.037,2,14,0,0.152,0,0,0.119,0.2537,0,15.088,-0.160,-4.772,0.228,0.025,2,14,0,0.147,0,0,0.097,0.2618,0,9.177,0.232,-4.742,0.258,0.030,2,14,0,0.179,0,0,0.070,0.2643,0,14.988,3.186,-5.718,-0.718,0.082,2,14,0,0.171,0,0,0.091,0.2918,0,9.026,3.070,-5.153,-0.153,0.058,2,14,0,0.180,0,0,0.079,0.2328,0,15.054,-3.101,-5.029,-0.029,0.045,2,14,0,0.176,0,0,0.033,0.2629,0,9.070,-3.069,-6.372,-1.372,0.047,2,14,0,0.188,0,0,0.069,0.2670,0,2.778,0.292,0,0,0.207,12.000,0.000,0.000,0.000
126.0,11.988,0.035,-4.964,0.036,0.049,2,14,0,0.153,0,0,0.024,0.2492,0,12.029,3.044,-5.312,-0.312,0.074,2,14,0,0.174,0,0,0.112,0.2490,0,11.846,-3.171,-5.349,-0.349,0.063,2,14,0,0.184,0,0,0.116,0.2537,0,15.025,-0.109,-4.771,0.229,0.033,2,14,0,0.177,0,0,0.086,0.2618,0,9.158,0.203,-4.721,0.279,0.037,2,14,0,0.211,0,0,0.058,0.2643,0,15.098,3.200,-5.721,-0.721,0.083,2,14,0,0.160,0,0,0.022,0.2918,0,9.102,3.139,-5.069,-0.069,0.072,2,14,0,0.178,0,0,0.045,0.2328,0,15.105,-3.096,-5.021,-0.021,0.036,2,14,0,0.158,0,0,0.042,0.2629,0,9.100,-3.099,-6.381,-1.381,0.052,2,14,0,0.200,0,0,0.061,0.2670,0,2.846,0.257,0,0,0.211,12.000,0.000,0.000,0.000
127.0,12.037,0.053,-4.979,0.021,0.020,2,14,0,0.164,0,0,0.070,0.2492,0,12.090,3.043,-5.280,-0.280,0.007,2,14,0,0.176,0,0,0.174,0.2490,0,11.978,-3.119,-5.435,-0.435,0.093,2,14,0,0.179,0,0,0.060,0.2537,0,15.020,-0.035,-4.735,0.265,0.049,2,14,0,0.175,0,0,0.086,0.2618,0,9.191,0.142,-4.753,0.247,0.045,2,14,0,0.160,0,0,0.027,0.2643,0,15.133,3.187,-5.671,-0.671,0.036,2,14,0,0.158,0,0,0.059,0.2918,0,9.211,3.163,-5.118,-0.118,0.043,2,14,0,0.172,0,0,0.129,0.2328,0,15.182,-3.114,-4.977,0.023,0.023,2,14,0,0.155,0,0,0.108,0.2629,0,9.135,-3.075,-6.441,-1.441,0.051,2,14,0,0.192,0,0,0.026,0.2670,0,2.857,0.267,0,0,0.192,12.000,0.000,0.000,0.000
128.0,12.025,0.052,-4.981,0.019,0.026,2,14,0,0.163,0,0,0.060,0.2492,0,12.039,3.120,-5.261,-0.261,0.082,2,14,0,0.183,0,0,0.145,0.2490,0,12.051,-3.037,-5.348,-0.348,0.061,2,14,0,0.177,0,0,0.133,0.2537,0,15.073,0.031,-4.721,0.279,0.049,2,14,0,0.147,0,0,0.098,0.2618,0,9.182,0.114,-4.759,0.241,0.020,2,14,0,0.156,0,0,0.055,0.2643,0,15.183,3.175,-5.657,-0.657,0.019,2,14,0,0.178,0,0,0.110,0.2918,0,9.253,3.179,-5.126,-0.126,0.027,2,14,0,0.149,0,0,0.175,0.2328,0,15.177,-3.130,-4.961,0.039,0.040,2,14,0,0.179,0,0,0.103,0.2629,0,9.173,-3.052,-6.448,-1.448,0.048,2,14,0,0.183,0,0,0.036,0.2670,0,2.789,0.310,0,0,0.183,12.000,0.000,0.000,0.000
129.0,12.001,0.003,-5.024,-0.024,0.037,2,14,0,0.171,0,0,0.023,0.2492,0,11.945,3.137,-5.356,-0.356,0.086,2,14,0,0.147,0,0,0.098,0.2490,0,12.000,-2.986,-5.304,-0.304,0.040,2,14,0,0.212,0,0,0.124,0.2537,0,15.089,0.015,-4.711,0.289,0.054,2,14,0,0.177,0,0,0.081,0.2618,0,9.178,0.125,-4.792,0.208,0.033,2,14,0,0.185,0,0,0.047,0.2643,0,15.162,3.222,-5.663,-0.663,0.045,2,14,0,0.177,0,0,0.090,0.2918,0,9.226,3.122,-5.149,-0.149,0.089,2,14,0,0.220,0,0,0.132,0.2328,0,15.112,-3.184,-5.077,-0.077,0.060,2,14,0,0.174,0,0,0.070,0.2629,0,9.160,-3.076,-6.421,-1.421,0.021,2,14,0,0.257,0,0,0.033,0.2670,0,2.727,0.275,0,0,0.257,12.000,0.000,0.000,0.000
130.0,12.014,-0.027,-4.985,0.015,0.027,2,14,0,0.282,0,0,0.052,0.2492,0,11.917,3.042,-5.322,-0.322,0.081,2,14,0,0.214,0,0,0.002,0.2490,0,11.900,-2.984,-5.353,-0.353,0.071,2,14,0,0.181,0,0,0.106,0.2537,0,15.137,-0.030,-4.724,0.276,0.059,2,14,0,0.183,0,0,0.051,0.2618,0,9.279,0.170,-4.769,0.231,0.043,2,14,0,0.161,0,0,0.077,0.2643,0,15.117,3.287,-5.720,-0.720,0.056,2,14,0,0.151,0,0,0.094,0.2918,0,9.057,3.093,-5.158,-0.158,0.106,2,14,0,0.170,0,0,0.040,0.2328,0,15.056,-3.181,-4.958,0.042,0.053,2,14,0,0.206,0,0,0.059,0.2629,0,9.224,-3.101,-6.337,-1.337,0.023,2,14,0,0.188,0,0,0.101,0.2670,0,2.751,0.326,0,0,0.282,12.000,0.000,0.000,0.000
131.0,11.925,-0.013,-4.974,0.026,0.036,2,14,0,0.152,0,0,0.059,0.2492,0,11.872,2.932,-5.248,-0.248,0.053,2,14,0,0.189,0,0,0.119,0.2490,0,11.826,-3.050,-5.301,-0.301,0.066,2,14,0,0.176,0,0,0.107,0.2537,0,15.151,-0.081,-4.721,0.279,0.051,2,14,0,0.178,0,0,0.055,0.2618,0,9.257,0.205,-4.729,0.271,0.022,2,14,0,0.165,0,0,0.068,0.2643,0,15.100,3.324,-5.740,-0.740,0.048,2,14,0,0.187,0,0,0.124,0.2918,0,8.923,3.050,-5.097,-0.097,0.056,2,14,0,0.143,0,0,0.181,0.2328,0,15.118,-3.099,-4.995,0.005,0.043,2,14,0,0.206,0,0,0.051,0.2629,0,9.240,-3.033,-6.373,-1.373,0.051,2,14,0,0.238,0,0,0.106,0.2670,0,2.688,0.339,0,0,0.238,12.000,0.000,0.000,0.000
132.0,11.891,-0.027,-5.005,-0.005,0.015,2,14,0,0.197,0,0,0.098,0.2492,0,11.845,2.942,-5.271,-0.271,0.026,2,14,0,0.192,0,0,0.124,0.2490,0,11.951,-3.155,-5.318,-0.318,0.074,2,14,0,0.178,0,0,0.072,0.2537,0,15.240,-0.184,-4.740,0.260,0.026,2,14,0,0.274,0,0,0.183,0.2618,0,9.186,0.227,-4.735,0.265,0.036,2,14,0,0.182,0,0,0.063,0.2643,0,15.016,3.225,-5.724,-0.724,0.085,2,14,0,0.180,0,0,0.063,0.2918,0,8.940,3.024,-5.152,-0.152,0.044,2,14,0,0.147,0,0,0.175,0.2328,0,15.029,-3.075,-4.941,0.059,0.041,2,14,0,0.155,0,0,0.067,0.2629,0,9.121,-3.005,-6.389,-1.389,0.072,2,14,0,0.186,0,0,0.047,0.2670,0,2.731,0.302,0,0,0.274,12.000,0.000,0.000,0.000
133.0,11.951,-0.038,-4.972,0.028,0.049,2,14,0,0.186,0,0,0.059,0.2492,0,11.802,2.957,-5.335,-0.335,0.056,2,14,0,0.174,0,0,0.143,0.2490,0,12.014,-3.187,-5.308,-0.308,0.018,2,14,0,0.155,0,0,0.134,0.2537,0,15.169,-0.168,-4.712,0.288,0.088,2,14,0,0.184,0,0,0.128,0.2618,0,9.163,0.224,-4.718,0.282,0.037,2,14,0,0.158,0,0,0.070,0.2643,0,14.932,3.176,-5.716,-0.716,0.049,2,14,0,0.157,0,0,0.147,0.2918,0,9.018,3.008,-5.104,-0.104,0.095,2,14,0,0.175,0,0,0.121,0.2328,0,14.925,-3.095,-4.899,0.101,0.025,2,14,0,0.175,0,0,0.152,0.2629,0,9.031,-2.990,-6.446,-1.446,0.038,2,14,0,0.184,0,0,0.120,0.2670,0,2.794,0.277,0,0,0.186,12.000,0.000,0.000,0.000
134.0,12.034,-0.007,-5.032,-0.032,0.052,2,14,0,0.227,0,0,0.055,0.2492,0,11.852,3.003,-5.294,-0.294,0.081,2,14,0,0.177,0,0,0.077,0.2490,0,11.994,-3.139,-5.331,-0.331,0.054,2,14,0,0.162,0,0,0.085,0.2537,0,15.021,-0.121,-4.747,0.253,0.097,2,14,0,0.179,0,0,0.094,0.2618,0,9.132,0.180,-4.776,0.224,0.039,2,14,0,0.153,0,0,0.071,0.2643,0,15.021,3.146,-5.723,-0.723,0.061,2,14,0,0.180,0,0,0.078,0.2918,0,9.170,3.036,-5.132,-0.132,0.106,2,14,0,0.149,0,0,0.090,0.2328,0,14.958,-3.082,-4.952,0.048,0.054,2,14,0,0.213,0,0,0.125,0.2629,0,9.061,-3.012,-6.397,-1.397,0.030,2,14,0,0.166,0,0,0.084,0.2670,0,2.687,0.223,0,0,0.227,12.000,0.000,0.000,0.000
135.0,12.041,0.061,-4.961,0.039,0.030,2,14,0,0.177,0,0,0.079,0.2492,0,11.837,3.074,-5.301,-0.301,0.071,2,14,0,0.152,0,0,0.084,0.2490,0,11.987,-3.109,-5.338,-0.338,0.058,2,14,0,0.176,0,0,0.063,0.2537,0,14.957,-0.066,-4.726,0.274,0.063,2,14,0,0.218,0,0,0.143,0.2618,0,9.148,0.121,-4.831,0.169,0.041,2,14,0,0.156,0,0,0.069,0.2643,0,15.126,3.140,-5.655,-0.655,0.056,2,14,0,0.151,0,0,0.080,0.2918,0,9.236,3.070,-5.158,-0.158,0.063,2,14,0,0.186,0,0,0.138,0.2328,0,15.015,-3.093,-5.053,-0.053,0.085,2,14,0,0.179,0,0,0.068,0.2629,0,9.169,-3.019,-6.362,-1.362,0.060,2,14,0,0.173,0,0,0.043,0.2670,0,2.605,0.246,0,0,0.218,12.000,0.000,0.000,0.000
136.0,11.990,0.072,-4.924,0.076,0.026,2,14,0,0.180,0,0,0.060,0.2492,0,11.908,3.131,-5.262,-0.262,0.064,2,14,0,0.186,0,0,0.087,0.2490,0,11.954,-3.083,-5.352,-0.352,0.073,2,14,0,0.172,0,0,0.029,0.2537,0,15.048,0.014,-4.690,0.310,0.071,2,14,0,0.175,0,0,0.093,0.2618,0,9.177,0.091,-4.764,0.236,0.037,2,14,0,0.159,0,0,0.079,0.2643,0,15.168,3.169,-5.588,-0.588,0.026,2,14,0,0.191,0,0,0.099,0.2918,0,9.216,3.138,-5.132,-0.132,0.058,2,14,0,0.174,0,0,0.124,0.2328,0,15.101,-3.084,-5.091,-0.091,0.077,2,14,0,0.350,0,0,0.049,0.2629,0,9.169,-3.031,-6.361,-1.361,0.035,2,14,0,0.180,0,0,0.038,0.2670,0,2.695,0.256,0,0,0.350,12.000,0.000,0.000,0.000
137.0,12.014,0.065,-4.973,0.027,0.033,2,14,0,0.152,0,0,0.063,0.2492,0,11.932,3.096,-5.324,-0.324,0.054,2,14,0,0.148,0,0,0.055,0.2490,0,11.811,-3.027,-5.375,-0.375,0.056,2,14,0,0.158,0,0,0.130,0.2537,0,15.159,0.029,-4.710,0.290,0.059,2,14,0,0.175,0,0,0.109,0.2618,0,9.182,0.118,-4.709,0.291,0.045,2,14,0,0.156,0,0,0.052,0.2643,0,15.125,3.200,-5.666,-0.666,0.042,2,14,0,0.187,0,0,0.050,0.2918,0,9.146,3.184,-5.119,-0.119,0.057,2,14,0,0.176,0,0,0.101,0.2328,0,15.199,-3.135,-5.002,-0.002,0.044,2,14,0,0.159,0,0,0.124,0.2629,0,9.176,-3.072,-6.376,-1.376,0.034,2,14,0,0.193,0,0,0.046,0.2670,0,2.795,0.241,0,0,0.193,12.000,0.000,0.000,0.000
138.0,11.959,0.053,-4.966,0.034,0.050,2,14,0,0.211,0,0,0.047,0.2492,0,12.029,3.081,-5.335,-0.335,0.041,2,14,0,0.152,0,0,0.119,0.2490,0,11.824,-3.061,-5.390,-0.390,0.032,2,14,0,0.232,0,0,0.107,0.2537,0,15.184,0.002,-4.701,0.299,0.054,2,14,0,0.211,0,0,0.108,0.2618,0,9.211,0.132,-4.693,0.307,0.042,2,14,0,0.161,0,0,0.034,0.2643,0,15.133,3.251,-5.722,-0.722,0.035,2,14,0,0.190,0,0,0.072,0.2918,0,9.114,3.152,-5.100,-0.100,0.060,2,14,0,0.170,0,0,0.061,0.2328,0,15.190,-3.179,-4.974,0.026,0.041,2,14,0,0.184,0,0,0.128,0.2629,0,9.119,-3.084,-6.350,-1.350,0.028,2,14,0,0.152,0,0,0.039,0.2670,0,2.763,0.284,0,0,0.232,12.000,0.000,0.000,0.000
139.0,11.939,0.009,-5.037,-0.037,0.035,2,14,0,0.245,0,0,0.041,0.2492,0,12.034,3.079,-5.293,-0.293,0.042,2,14,0,0.148,0,0,0.123,0.2490,0,11.899,-3.113,-5.295,-0.295,0.059,2,14,0,0.159,0,0,0.038,0.2537,0,15.091,-0.020,-4.714,0.286,0.059,2,14,0,0.159,0,0,0.044,0.2618,0,9.186,0.189,-4.767,0.233,0.048,2,14,0,0.241,0,0,0.027,0.2643,0,15.101,3.277,-5.675,-0.675,0.041,2,14,0,0.193,0,0,0.079,0.2918,0,9.061,3.152,-5.115,-0.115,0.061,2,14,0,0.146,0,0,0.071,0.2328,0,15.098,-3.198,-5.016,-0.016,0.066,2,14,0,0.159,0,0,0.077,0.2629,0,9.084,-3.088,-6.437,-1.437,0.008,2,14,0,0.145,0,0,0.065,0.2670,0,2.771,0.295,0,0,0.245,12.000,0.000,0.000,0.000
140.0,11.905,0.051,-5.036,-0.036,0.020,2,14,0,0.195,0,0,0.085,0.2492,0,12.012,3.079,-5.294,-0.294,0.075,2,14,0,0.184,0,0,0.102,0.2490,0,11.959,-3.130,-5.347,-0.347,0.054,2,14,0,0.179,0,0,0.054,0.2537,0,15.097,-0.082,-4.738,0.262,0.055,2,14,0,0.174,0,0,0.017,0.2618,0,9.248,0.210,-4.752,0.248,0.022,2,14,0,0.156,0,0,0.064,0.2643,0,15.059,3.251,-5.728,-0.728,0.054,2,14,0,0.176,0,0,0.051,0.2918,0,9.010,3.036,-5.151,-0.151,0.063,2,14,0,0.182,0,0,0.105,0.2328,0,15.024,-3.181,-5.081,-0.081,0.062,2,14,0,0.180,0,0,0.075,0.2629,0,9.126,-3.051,-6.349,-1.349,0.036,2,14,0,0.155,0,0,0.012,0.2670,0,2.676,0.325,0,0,0.195,12.000,0.000,0.000,0.000
141.0,12.005,0.040,-5.032,-0.032,0.056,2,14,0,0.221,0,0,0.037,0.2492,0,11.926,3.048,-5.331,-0.331,0.085,2,14,0,0.248,0,0,0.011,0.2490,0,12.018,-3.101,-5.338,-0.338,0.020,2,14,0,0.164,0,0,0.092,0.2537,0,15.120,-0.094,-4.797,0.203,0.019,2,14,0,0.152,0,0,0.037,0.2618,0,9.224,0.167,-4.764,0.236,0.026,2,14,0,0.227,0,0,0.022,0.2643,0,14.993,3.216,-5.728,-0.728,0.051,2,14,0,0.151,0,0,0.082,0.2918,0,9.015,2.955,-5.041,-0.041,0.026,2,14,0,0.177,0,0,0.161,0.2328,0,15.053,-3.142,-5.074,-0.074,0.043,2,14,0,0.176,0,0,0.027,0.2629,0,9.145,-3.089,-6.360,-1.360,0.023,2,14,0,0.207,0,0,0.040,0.2670,0,2.797,0.279,0,0,0.248,12.000,0.000,0.000,0.000
142.0,12.069,0.007,-4.996,0.004,0.030,2,14,0,0.189,0,0,0.088,0.2492,0,11.884,3.025,-5.332,-0.332,0.051,2,14,0,0.148,0,0,0.038,0.2490,0,12.011,-3.066,-5.331,-0.331,0.032,2,14,0,0.157,0,0,0.087,0.2537,0,15.082,-0.064,-4.717,0.283,0.015,2,14,0,0.148,0,0,0.017,0.2618,0,9.170,0.119,-4.714,0.286,0.027,2,14,0,0.186,0,0,0.056,0.2643,0,14.974,3.182,-5.723,-0.723,0.040,2,14,0,0.151,0,0,0.105,0.2918,0,8.991,2.944,-5.112,-0.112,0.065,2,14,0,0.154,0,0,0.187,0.2328,0,15.069,-3.099,-4.997,0.003,0.042,2,14,0,0.258,0,0,0.026,0.2629,0,9.109,-3.090,-6.396,-1.396,0.016,2,14,0,0.455,0,0,0.046,0.2670,0,2.858,0.208,0,0,0.455,12.000,0.000,0.000,0.000
143.0,12.145,-0.048,-5.007,-0.007,0.024,2,14,0,0.155,0,0,0.175,0.2492,0,11.903,2.987,-5.293,-0.293,0.011,2,14,0,0.183,0,0,0.058,0.2490,0,11.984,-3.028,-5.338,-0.338,0.058,2,14,0,0.173,0,0,0.083,0.2537,0,15.066,-0.057,-4.733,0.267,0.008,2,14,0,0.176,0,0,0.033,0.2618,0,9.135,0.181,-4.724,0.276,0.015,2,14,0,0.203,0,0,0.068,0.2643,0,15.052,3.128,-5.707,-0.707,0.063,2,14,0,0.163,0,0,0.077,0.2918,0,9.110,3.034,-5.169,-0.169,0.121,2,14,0,0.182,0,0,0.061,0.2328,0,15.176,-3.059,-4.948,0.052,0.024,2,14,0,0.185,0,0,0.120,0.2629,0,9.062,-3.057,-6.375,-1.375,0.031,2,14,0,0.219,0,0,0.074,0.2670,0,2.796,0.225,0,0,0.219,12.000,0.000,0.000,0.000
144.0,12.018,-0.058,-5.013,-0.013,0.091,2,14,0,0.166,0,0,0.080,0.2492,0,11.871,3.027,-5.291,-0.291,0.017,2,14,0,0.156,0,0,0.048,0.2490,0,11.932,-3.047,-5.329,-0.329,0.060,2,14,0,0.219,0,0,0.041,0.2537,0,14.980,-0.070,-4.717,0.283,0.010,2,14,0,0.155,0,0,0.119,0.2618,0,9.155,0.277,-4.803,0.197,0.028,2,14,0,0.182,0,0,0.120,0.2643,0,15.098,3.128,-5.711,-0.711,0.042,2,14,0,0.198,0,0,0.080,0.2918,0,9.197,3.089,-5.055,-0.055,0.091,2,14,0,0.172,0,0,0.095,0.2328,0,15.173,-3.066,-5.031,-0.031,0.049,2,14,0,0.263,0,0,0.116,0.2629,0,9.073,-3.022,-6.391,-1.391,0.041,2,14,0,0.184,0,0,0.069,0.2670,0,2.684,0.318,0,0,0.263,12.000,0.000,0.000,0.000
145.0,11.945,-0.039,-5.002,-0.002,0.076,2,14,0,0.193,0,0,0.061,0.2492,0,11.868,3.076,-5.320,-0.320,0.028,2,14,0,0.153,0,0,0.058,0.2490,0,11.909,-3.045,-5.312,-0.312,0.044,2,14,0,0.181,0,0,0.046,0.2537,0,15.117,-0.115,-4.784,0.216,0.059,2,14,0,0.206,0,0,0.052,0.2618,0,9.186,0.189,-4.794,0.206,0.063,2,14,0,0.180,0,0,0.029,0.2643,0,15.076,3.193,-5.727,-0.727,0.046,2,14,0,0.148,0,0,0.011,0.2918,0,9.286,3.139,-5.077,-0.077,0.052,2,14,0,0.259,0,0,0.191,0.2328,0,15.044,-3.087,-5.041,-0.041,0.074,2,14,0,0.151,0,0,0.049,0.2629,0,9.171,-3.058,-6.415,-1.415,0.052,2,14,0,0.181,0,0,0.036,0.2670,0,2.594,0.318,0,0,0.259,12.000,0.000,0.000,0.000
146.0,11.849,0.046,-5.033,-0.033,0.051,2,14,0,0.157,0,0,0.133,0.2492,0,11.871,3.054,-5.310,-0.310,0.030,2,14,0,0.178,0,0,0.046,0.2490,0,11.864,-3.082,-5.326,-0.326,0.042,2,14,0,0.159,0,0,0.063,0.2537,0,15.108,-0.132,-4.723,0.277,0.025,2,14,0,0.178,0,0,0.069,0.2618,0,9.277,0.106,-4.723,0.277,0.047,2,14,0,0.192,0,0,0.096,0.2643,0,15.070,3.195,-5.672,-0.672,0.035,2,14,0,0.189,0,0,0.013,0.2918,0,9.256,3.230,-5.166,-0.166,0.086,2,14,0,0.174,0,0,0.206,0.2328,0,15.036,-3.143,-5.015,-0.015,0.048,2,14,0,0.152,0,0,0.042,0.2629,0,9.228,-3.017,-6.397,-1.397,0.027,2,14,0,0.182,0,0,0.095,0.2670,0,2.591,0.344,0,0,0.192,12.000,0.000,0.000,0.000
147.0,11.829,0.080,-4.985,0.015,0.034,2,14,0,0.164,0,0,0.166,0.2492,0,11.898,3.033,-5.354,-0.354,0.036,2,14,0,0.154,0,0,0.020,0.2490,0,11.865,-3.143,-5.325,-0.325,0.034,2,14,0,0.150,0,0,0.083,0.2537,0,15.116,-0.139,-4.724,0.276,0.034,2,14,0,0.153,0,0,0.076,0.2618,0,9.299,0.088,-4.688,0.312,0.026,2,14,0,0.231,0,0,0.125,0.2643,0,15.118,3.292,-5.648,-0.648,0.028,2,14,0,0.148,0,0,0.097,0.2918,0,9.113,3.213,-5.201,-0.201,0.122,2,14,0,0.173,0,0,0.120,0.2328,0,15.044,-3.212,-5.005,-0.005,0.019,2,14,0,0.177,0,0,0.092,0.2629,0,9.318,-3.011,-6.303,-1.303,0.024,2,14,0,0.209,0,0,0.184,0.2670,0,2.548,0.318,0,0,0.231,12.000,0.000,0.000,0.000
148.0,11.964,0.056,-4.972,0.028,0.096,2,14,0,0.182,0,0,0.049,0.2492,0,11.941,3.018,-5.299,-0.299,0.041,2,14,0,0.183,0,0,0.036,0.2490,0,11.863,-3.186,-5.333,-0.333,0.033,2,14,0,0.179,0,0,0.117,0.2537,0,15.123,-0.108,-4.730,0.270,0.051,2,14,0,0.181,0,0,0.051,0.2618,0,9.219,0.130,-4.762,0.238,0.064,2,14,0,0.156,0,0,0.041,0.2643,0,15.151,3.358,-5.663,-0.663,0.017,2,14,0,0.153,0,0,0.172,0.2918,0,9.001,3.184,-5.141,-0.141,0.104,2,14,0,0.208,0,0,0.134,0.2328,0,15.106,-3.184,-4.945,0.055,0.036,2,14,0,0.193,0,0,0.067,0.2629,0,9.277,-3.075,-6.342,-1.342,0.097,2,14,0,0.180,0,0,0.146,0.2670,0,2.754,0.388,0,0,0.208,12.000,0.000,0.000,0.000
149.0,12.072,-0.036,-5.026,-0.026,0.069,2,14,0,0.186,0,0,0.102,0.2492,0,11.989,3.017,-5.288,-0.288,0.018,2,14,0,0.154,0,0,0.078,0.2490,0,11.948,-3.181,-5.305,-0.305,0.065,2,14,0,0.172,0,0,0.096,0.2537,0,15.131,-0.007,-4.704,0.296,0.054,2,14,0,0.162,0,0,0.065,0.2618,0,9.197,0.159,-4.784,0.216,0.047,2,14,0,0.152,0,0,0.008,0.2643,0,15.164,3.270,-5.682,-0.682,0.083,2,14,0,0.191,0,0,0.111,0.2918,0,8.912,3.101,-5.067,-0.067,0.083,2,14,0,0.146,0,0,0.190,0.2328,0,15.083,-3.153,-4.976,0.024,0.035,2,14,0,0.562,0,0,0.030,0.2629,0,9.111,-3.057,-6.421,-1.421,0.116,2,14,0,0.173,0,0,0.025,0.2670,0,2.892,0.316,0,0,0.562,12.000,0.000,0.000,0.000
150.0,12.122,-0.009,-4.999,0.001,0.001,2,14,0,0.224,0,0,0.142,0.2492,0,11.921,3.043,-5.240,-0.240,0.036,2,14,0,0.147,0,0,0.006,0.2490,0,11.996,-3.109,-5.286,-0.286,0.061,2,14,0,0.182,0,0,0.073,0.2537,0,15.066,0.030,-4.701,0.299,0.021,2,14,0,0.181,0,0,0.100,0.2618,0,9.224,0.175,-4.816,0.184,0.028,2,14,0,0.156,0,0,0.024,0.2643,0,15.136,3.203,-5.668,-0.668,0.091,2,14,0,0.180,0,0,0.062,0.2918,0,8.945,3.033,-5.127,-0.127,0.082,2,14,0,0.175,0,0,0.167,0.2328,0,15.007,-3.111,-5.047,-0.047,0.039,2,14,0,0.149,0,0,0.069,0.2629,0,8.985,-3.074,-6.346,-1.346,0.058,2,14,0,0.155,0,0,0.151,0.2670,0,2.888,0.284,0,0,0.224,12.000,0.000,0.000,0.000
