t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
64.0,1.055,0.049,-5.005,-0.005,0.024,2,14,0,0.142,0,0,0.299,-0.378,1.242,-4.988,0.012,0.012,2,14,0,0.152,0,0,0.222,-0.397,-0.920,-4.972,0.028,0.049,2,14,0,0.144,0,0,0.031,1.747,2.008,4,0,0.152,0.000,0.000,0.000,0.000
65.0,0.957,0.052,-4.962,0.038,0.138,2,14,0,0.170,0,0,0.202,-0.338,1.175,-4.998,0.002,0.087,2,14,0,0.158,0,0,0.146,-0.437,-0.918,-4.952,0.048,0.012,2,14,0,0.173,0,0,0.069,1.698,2.044,4,0,0.173,0.000,0.000,0.000,0.000
66.0,0.816,0.069,-5.001,-0.001,0.169,2,14,0,0.251,0,0,0.061,-0.384,1.150,-4.995,0.005,0.033,2,14,0,0.388,0,1,0.151,-0.503,-0.976,-5.043,-0.043,0.051,2,14,0,0.174,0,1,0.150,1.616,2.185,4,0,0.388,0.000,0.000,0.000,0.000
67.0,0.732,0.044,-4.990,0.010,0.047,2,14,0,0.188,0,1,0.053,-0.422,1.140,-4.955,0.045,0.059,2,14,0,0.188,0,1,0.173,-0.528,-1.018,-5.086,-0.086,0.036,2,14,0,0.190,0,1,0.194,1.592,2.269,4,0,0.190,0.000,0.000,0.000,0.000
68.0,0.807,-0.018,-4.971,0.029,0.029,2,14,0,0.148,0,1,0.117,-0.381,1.142,-4.973,0.027,0.025,2,14,0,0.156,0,0,0.143,-0.498,-1.070,-5.032,-0.032,0.021,2,14,0,0.177,0,1,0.209,1.659,2.194,4,0,0.177,0.000,0.000,0.000,0.000
69.0,0.774,0.020,-5.049,-0.049,0.027,2,14,0,0.175,0,1,0.071,-0.358,1.111,-5.037,-0.037,0.080,2,14,0,0.181,0,0,0.108,-0.501,-1.073,-4.997,0.003,0.017,2,14,0,0.168,0,1,0.214,1.572,2.226,4,0,0.181,0.000,0.000,0.000,0.000
70.0,0.847,0.060,-5.042,-0.042,0.072,2,14,0,0.170,0,1,0.092,-0.331,1.103,-5.025,-0.025,0.053,2,14,0,0.155,0,1,0.080,-0.530,-1.011,-5.040,-0.040,0.020,2,14,0,0.145,0,1,0.193,1.573,2.154,4,0,0.170,0.000,0.000,0.000,0.000
71.0,0.884,0.063,-5.036,-0.036,0.010,2,14,0,0.154,0,0,0.128,-0.337,1.116,-4.998,0.002,0.058,2,14,0,0.220,0,1,0.093,-0.461,-0.972,-4.956,0.044,0.046,2,14,0,0.146,0,1,0.113,1.612,2.117,4,0,0.220,0.000,0.000,0.000,0.000
72.0,0.924,0.065,-4.996,0.004,0.034,2,14,0,0.175,0,0,0.166,-0.309,1.229,-4.980,0.020,0.027,2,14,0,0.164,0,0,0.188,-0.431,-1.026,-4.939,0.061,0.037,2,14,0,0.150,0,0,0.136,1.695,2.077,4,0,0.175,0.000,0.000,0.000,0.000
73.0,0.844,0.056,-4.991,0.009,0.077,2,14,0,0.200,0,1,0.093,-0.304,1.193,-5.049,-0.049,0.070,2,14,0,0.183,0,0,0.153,-0.416,-1.048,-5.013,-0.013,0.030,2,14,0,0.169,0,1,0.151,1.616,2.156,4,0,0.200,0.000,0.000,0.000,0.000
74.0,0.779,0.069,-5.010,-0.010,0.053,2,14,0,0.231,0,1,0.028,-0.314,1.149,-5.030,-0.030,0.075,2,14,0,0.203,0,1,0.111,-0.493,-1.026,-4.985,0.015,0.036,2,14,0,0.170,0,1,0.172,1.537,2.222,4,0,0.231,0.000,0.000,0.000,0.000
75.0,0.800,0.026,-5.000,0.000,0.028,2,14,0,0.145,0,1,0.076,-0.470,1.174,-4.988,0.012,0.047,2,14,0,0.186,0,0,0.232,-0.507,-1.000,-4.974,0.026,0.044,2,14,0,0.153,0,0,0.167,1.662,2.200,4,0,0.186,0.000,0.000,0.000,0.000
76.0,0.861,0.025,-4.977,0.023,0.009,2,14,0,0.153,0,0,0.120,-0.510,1.108,-4.954,0.046,0.036,2,14,0,0.179,0,1,0.242,-0.544,-1.004,-5.027,-0.027,0.006,2,14,0,0.174,0,1,0.200,1.742,2.139,4,0,0.179,0.000,0.000,0.000,0.000
77.0,0.861,0.037,-5.004,-0.004,0.053,2,14,0,0.169,0,0,0.116,-0.447,1.072,-4.981,0.019,0.075,2,14,0,0.160,0,0,0.173,-0.461,-1.059,-4.972,0.028,0.049,2,14,0,0.153,0,0,0.180,1.669,2.139,4,0,0.169,0.000,0.000,0.000,0.000
78.0,0.804,0.030,-5.052,-0.052,0.055,2,14,0,0.168,0,1,0.075,-0.344,1.023,-5.019,-0.019,0.083,2,14,0,0.181,0,1,0.071,-0.428,-1.050,-4.966,0.034,0.047,2,14,0,0.174,0,1,0.156,1.519,2.196,4,0,0.181,0.000,0.000,0.000,0.000
79.0,0.840,0.003,-5.070,-0.070,0.095,2,14,0,0.170,0,1,0.119,-0.293,1.095,-5.009,-0.009,0.065,2,14,0,0.183,0,1,0.054,-0.387,-1.091,-4.967,0.033,0.054,2,14,0,0.149,0,1,0.187,1.575,2.160,4,0,0.183,0.000,0.000,0.000,0.000
