t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
113.0,36.092,0.140,-5.020,-0.020,0.766,2,14,0,0.191,0,0,15.737,32.633,0.268,-4.334,0.666,0.842,2,14,0,0.200,0,0,15.512,3.529,16.093,0,0,0.200,20.000,0.000,0.000,0.000
114.0,36.694,0.152,-4.986,0.014,0.367,2,14,0,0.214,0,0,16.345,33.292,0.239,-4.304,0.696,0.436,2,14,0,0.215,0,0,16.180,3.471,16.695,0,0,0.215,20.000,0.000,0.000,0.000
115.0,36.944,0.202,-4.973,0.027,0.064,2,14,0,0.379,0,0,16.594,33.521,0.250,-4.382,0.618,0.013,2,14,0,0.229,0,0,16.412,3.474,16.945,0,0,0.379,20.000,0.000,0.000,0.000
116.0,36.632,0.259,-4.980,0.020,0.515,2,14,0,0.201,0,0,16.283,33.308,0.263,-4.406,0.594,0.435,2,14,0,0.201,0,0,16.203,3.373,16.634,0,0,0.201,20.000,0.000,0.000,0.000
117.0,35.912,0.287,-5.008,-0.008,0.976,2,14,0,0.194,0,0,15.571,32.644,0.241,-4.349,0.651,0.902,2,14,0,0.199,0,0,15.542,3.335,15.915,0,0,0.199,20.000,0.000,0.000,0.000
118.0,34.670,0.277,-4.971,0.029,1.474,2,14,0,0.376,0,0,14.333,31.622,0.254,-4.333,0.667,1.357,2,14,0,0.228,0,0,14.524,3.114,14.672,0,0,0.376,20.000,0.000,0.000,0.000
119.0,32.977,0.314,-4.993,0.007,1.964,2,14,0,0.221,0,0,12.628,30.066,0.249,-4.305,0.695,1.853,2,14,0,0.199,0,0,12.972,2.992,13.068,0,0,0.221,20.000,0.000,0.000,0.000
120.0,30.866,0.285,-5.024,-0.024,2.452,2,14,0,0.224,0,0,10.517,27.975,0.292,-4.304,0.696,2.362,2,14,0,0.232,0,0,10.885,2.980,10.979,0,0,0.232,20.000,0.000,0.000,0.000
121.0,28.166,0.239,-5.041,-0.041,2.962,2,14,0,0.224,0,0,7.816,25.392,0.288,-4.425,0.575,2.871,2,14,0,0.256,0,0,8.307,2.842,8.397,0,0,0.256,20.000,0.000,0.000,0.000
122.0,25.091,0.189,-5.024,-0.024,3.118,2,14,0,0.251,0,0,4.766,22.347,0.249,-4.391,0.609,3.117,2,14,0,0.257,0,0,5.264,2.817,5.353,0,0,0.257,20.000,0.000,0.000,0.000
123.0,22.001,0.124,-5.030,-0.030,3.120,2,14,0,0.251,0,0,1.654,19.232,0.222,-4.405,0.595,3.126,2,14,0,0.229,0,0,2.148,2.840,2.243,0,0,0.251,20.000,0.000,0.000,0.000
124.0,18.981,0.064,-4.936,0.064,2.975,2,14,0,0.276,0,0,1.378,16.174,0.220,-4.356,0.644,3.004,2,14,0,0.227,0,0,0.910,2.870,1.021,0,0,0.276,20.000,0.000,0.000,0.000
125.0,16.108,0.094,-4.989,0.011,2.783,2,14,0,0.336,0,0,4.244,13.247,0.182,-4.315,0.685,2.824,2,14,0,0.208,0,0,3.840,2.940,3.893,0,0,0.336,20.000,0.000,0.000,0.000
126.0,13.557,0.132,-5.062,-0.062,2.528,2,14,0,0.222,0,0,6.793,10.654,0.111,-4.270,0.730,2.570,2,14,0,0.256,0,0,6.437,3.010,6.444,0,0,0.256,20.000,0.000,0.000,0.000
127.0,11.132,0.173,-5.062,-0.062,2.267,2,14,0,0.251,0,0,9.200,8.281,0.058,-4.343,0.657,2.293,2,14,0,0.231,0,0,8.811,2.943,8.869,0,0,0.251,20.000,0.000,0.000,0.000
128.0,9.027,0.189,-5.019,-0.019,1.969,2,14,0,0.250,0,0,11.323,6.112,0.110,-4.331,0.669,2.009,2,14,0,0.257,0,0,10.982,2.996,10.975,0,0,0.257,20.000,0.000,0.000,0.000
129.0,7.229,0.140,-5.043,-0.043,1.633,2,14,0,0.230,0,0,13.121,4.310,0.172,-4.378,0.622,1.677,2,14,0,0.229,0,0,12.786,2.995,12.772,0,0,0.230,20.000,0.000,0.000,0.000
130.0,5.818,0.158,-5.022,-0.022,1.263,2,14,0,0.231,0,0,14.532,2.828,0.211,-4.337,0.663,1.321,2,14,0,0.243,0,0,14.269,3.067,14.183,0,0,0.243,20.000,0.000,0.000,0.000
131.0,4.689,0.225,-4.967,0.033,0.888,2,14,0,0.283,0,0,15.660,1.701,0.242,-4.362,0.638,0.939,2,14,0,0.223,0,0,15.401,3.049,15.312,0,0,0.283,20.000,0.000,0.000,0.000
132.0,4.065,0.234,-4.970,0.030,0.472,2,14,0,0.205,0,0,16.284,0.987,0.241,-4.340,0.660,0.539,2,14,0,0.303,0,0,16.116,3.142,16.015,0,0,0.303,20.000,0.000,0.000,0.000
133.0,3.829,0.241,-5.019,-0.019,0.042,2,14,0,0.240,0,0,16.521,0.615,0.229,-4.366,0.634,0.121,2,14,0,0.221,0,0,16.493,3.279,16.386,0,0,0.240,20.000,0.000,0.000,0.000
134.0,3.904,0.243,-5.044,-0.044,0.381,2,14,0,0.224,0,0,16.446,0.685,0.229,-4.359,0.641,0.313,2,14,0,0.229,0,0,16.426,3.291,16.317,0,0,0.229,20.000,0.000,0.000,0.000
135.0,4.438,0.220,-5.016,-0.016,0.829,2,14,0,0.219,0,0,15.911,1.212,0.261,-4.361,0.639,0.764,2,14,0,0.318,0,0,15.902,3.293,15.790,0,0,0.318,20.000,0.000,0.000,0.000
136.0,5.517,0.195,-5.015,-0.015,1.314,2,14,0,0.532,0,0,14.843,2.250,0.292,-4.324,0.676,1.255,2,14,0,0.286,0,0,14.868,3.341,14.753,0,0,0.532,20.000,0.000,0.000,0.000
137.0,7.039,0.173,-4.999,0.001,1.802,2,14,0,0.238,0,0,13.311,3.765,0.298,-4.333,0.667,1.755,2,14,0,0.235,0,0,13.358,3.343,13.238,0,0,0.238,20.000,0.000,0.000,0.000
138.0,9.076,0.197,-5.005,-0.005,2.313,2,14,0,0.248,0,0,11.273,5.726,0.240,-4.288,0.712,2.255,2,14,0,0.238,0,0,11.401,3.427,11.277,0,0,0.248,20.000,0.000,0.000,0.000
139.0,11.636,0.234,-5.018,-0.018,2.838,2,14,0,0.223,0,0,8.713,8.196,0.193,-4.335,0.665,2.762,2,14,0,0.240,0,0,8.935,3.508,8.807,0,0,0.240,20.000,0.000,0.000,0.000
140.0,14.545,0.324,-4.984,0.016,3.096,2,14,0,0.259,0,0,5.805,11.123,0.207,-4.337,0.663,3.092,2,14,0,0.214,0,0,6.009,3.484,5.880,0,0,0.259,20.000,0.000,0.000,0.000
141.0,17.564,0.321,-4.988,0.012,3.122,2,14,0,0.255,0,0,2.787,14.093,0.223,-4.391,0.609,3.116,2,14,0,0.273,0,0,3.016,3.523,2.916,0,0,0.273,20.000,0.000,0.000,0.000
142.0,20.623,0.240,-4.983,0.017,3.037,2,14,0,0.265,0,0,0.249,17.087,0.243,-4.398,0.602,3.031,2,14,0,0.342,0,0,0.047,3.584,0.668,0,0,0.342,20.000,0.000,0.000,0.000
143.0,23.452,0.230,-4.946,0.054,2.839,2,14,0,0.213,0,0,3.103,19.968,0.315,-4.321,0.679,2.864,2,14,0,0.238,0,0,2.838,3.541,3.460,0,0,0.238,20.000,0.000,0.000,0.000
144.0,26.137,0.319,-4.970,0.030,2.613,2,14,0,0.235,0,0,5.768,22.741,0.451,-4.343,0.657,2.658,2,14,0,0.206,0,0,5.593,3.456,6.145,0,0,0.235,20.000,0.000,0.000,0.000
145.0,28.606,0.359,-4.961,0.039,2.368,2,14,0,0.209,0,0,8.258,25.201,0.495,-4.282,0.718,2.403,2,14,0,0.232,0,0,8.077,3.474,8.614,0,0,0.232,20.000,0.000,0.000,0.000
146.0,30.850,0.340,-5.001,-0.001,2.087,2,14,0,0.252,0,0,10.501,27.504,0.469,-4.395,0.605,2.131,2,14,0,0.238,0,0,10.382,3.402,10.855,0,0,0.252,20.000,0.000,0.000,0.000
147.0,32.702,0.269,-4.990,0.010,1.749,2,14,0,0.225,0,0,12.353,29.385,0.401,-4.404,0.596,1.798,2,14,0,0.236,0,0,12.264,3.371,12.705,0,0,0.236,20.000,0.000,0.000,0.000
148.0,34.255,0.259,-5.016,-0.016,1.399,2,14,0,0.253,0,0,13.905,30.986,0.263,-4.376,0.624,1.450,2,14,0,0.201,0,0,13.866,3.331,14.257,0,0,0.253,20.000,0.000,0.000,0.000
149.0,35.511,0.221,-5.034,-0.034,1.032,2,14,0,0.197,0,0,15.162,32.216,0.192,-4.373,0.627,1.060,2,14,0,0.206,0,0,15.099,3.361,15.513,0,0,0.206,20.000,0.000,0.000,0.000
150.0,36.347,0.197,-5.025,-0.025,0.633,2,14,0,0.200,0,0,15.992,33.121,0.197,-4.321,0.679,0.666,2,14,0,0.204,0,0,16.000,3.302,16.348,0,0,0.204,20.000,0.000,0.000,0.000
151.0,36.807,0.268,-5.033,-0.033,0.224,2,14,0,0.202,0,0,16.457,33.627,0.249,-4.333,0.667,0.261,2,14,0,0.216,0,0,16.516,3.256,16.809,0,0,0.216,20.000,0.000,0.000,0.000
152.0,36.766,0.332,-5.050,-0.050,0.227,2,14,0,0.199,0,0,16.416,33.701,0.279,-4.320,0.680,0.174,2,14,0,0.220,0,0,16.594,3.151,16.769,0,0,0.220,20.000,0.000,0.000,0.000
153.0,36.270,0.294,-4.951,0.049,0.702,2,14,0,0.195,0,0,15.926,33.340,0.252,-4.347,0.653,0.624,2,14,0,0.365,0,0,16.238,2.991,16.342,0,0,0.365,20.000,0.000,0.000,0.000
154.0,35.317,0.240,-5.009,-0.009,1.177,2,14,0,0.231,0,0,14.977,32.469,0.253,-4.394,0.606,1.103,2,14,0,0.203,0,0,15.370,2.914,15.471,0,0,0.231,20.000,0.000,0.000,0.000
155.0,33.889,0.162,-5.022,-0.022,1.667,2,14,0,0.221,0,0,13.553,31.094,0.287,-4.373,0.627,1.600,2,14,0,0.500,0,0,13.998,2.873,14.097,0,0,0.500,20.000,0.000,0.000,0.000
156.0,32.056,0.146,-4.963,0.037,2.156,2,14,0,0.228,0,0,11.724,29.330,0.258,-4.384,0.616,2.083,2,14,0,0.232,0,0,12.237,2.789,12.332,0,0,0.232,20.000,0.000,0.000,0.000
157.0,29.705,0.178,-4.993,0.007,2.661,2,14,0,0.254,0,0,9.356,27.031,0.256,-4.379,0.621,2.591,2,14,0,0.242,0,0,9.942,2.746,10.034,0,0,0.254,20.000,0.000,0.000,0.000
158.0,26.811,0.232,-5.048,-0.048,3.068,2,14,0,0.238,0,0,6.461,24.221,0.252,-4.351,0.649,3.043,2,14,0,0.201,0,0,7.137,2.682,7.225,0,0,0.238,20.000,0.000,0.000,0.000
159.0,23.755,0.274,-4.978,0.022,3.125,2,14,0,0.379,0,0,3.431,21.159,0.217,-4.407,0.593,3.130,2,14,0,0.276,0,0,4.077,2.658,4.165,0,0,0.379,20.000,0.000,0.000,0.000
160.0,20.689,0.313,-4.964,0.036,3.057,2,14,0,0.317,0,0,0.373,18.119,0.177,-4.344,0.656,3.077,2,14,0,0.314,0,0,1.062,2.648,1.133,0,0,0.317,20.000,0.000,0.000,0.000
161.0,17.824,0.214,-5.051,-0.051,2.878,2,14,0,0.559,0,0,2.526,15.203,0.196,-4.403,0.597,2.913,2,14,0,0.232,0,0,1.884,2.700,2.187,0,0,0.559,20.000,0.000,0.000,0.000
162.0,15.091,0.115,-4.989,0.011,2.669,2,14,0,0.219,0,0,5.260,12.428,0.209,-4.335,0.665,2.715,2,14,0,0.230,0,0,4.658,2.743,4.911,0,0,0.230,20.000,0.000,0.000,0.000
163.0,12.552,0.066,-4.923,0.077,2.424,2,14,0,0.310,0,0,7.799,9.763,0.145,-4.293,0.707,2.496,2,14,0,0.252,0,0,7.326,2.860,7.448,0,0,0.310,20.000,0.000,0.000,0.000
164.0,10.254,0.094,-5.002,-0.002,2.150,2,14,0,0.226,0,0,10.079,7.392,0.086,-4.348,0.652,2.223,2,14,0,0.227,0,0,9.700,2.935,9.747,0,0,0.227,20.000,0.000,0.000,0.000
165.0,8.271,0.084,-4.993,0.007,1.834,2,14,0,0.623,0,0,12.065,5.305,0.073,-4.357,0.643,1.919,2,14,0,0.227,0,0,11.789,3.033,11.730,0,0,0.623,20.000,0.000,0.000,0.000
166.0,6.644,0.134,-5.033,-0.033,1.491,2,14,0,0.198,0,0,13.706,3.600,0.166,-4.370,0.630,1.578,2,14,0,0.249,0,0,13.496,3.115,13.401,0,0,0.249,20.000,0.000,0.000,0.000
167.0,5.311,0.227,-4.957,0.043,1.124,2,14,0,0.238,0,0,15.039,2.294,0.256,-4.343,0.657,1.186,2,14,0,0.227,0,0,14.806,3.079,14.708,0,0,0.238,20.000,0.000,0.000,0.000
168.0,4.408,0.287,-4.950,0.050,0.721,2,14,0,0.254,0,0,15.941,1.314,0.326,-4.348,0.652,0.789,2,14,0,0.303,0,0,15.788,3.152,15.689,0,0,0.303,20.000,0.000,0.000,0.000
169.0,3.876,0.259,-5.010,-0.010,0.308,2,14,0,0.202,0,0,16.474,0.685,0.326,-4.344,0.656,0.383,2,14,0,0.249,0,0,16.420,3.260,16.318,0,0,0.249,20.000,0.000,0.000,0.000
170.0,3.824,0.182,-5.016,-0.016,0.142,2,14,0,0.201,0,0,16.526,0.561,0.213,-4.400,0.600,0.066,2,14,0,0.203,0,0,16.547,3.320,16.440,0,0,0.203,20.000,0.000,0.000,0.000
171.0,4.168,0.230,-4.953,0.047,0.595,2,14,0,0.228,0,0,16.186,0.768,0.127,-4.353,0.647,0.495,2,14,0,0.206,0,0,16.345,3.454,16.232,0,0,0.228,20.000,0.000,0.000,0.000
172.0,5.042,0.218,-5.007,-0.007,1.078,2,14,0,0.228,0,0,15.308,1.527,0.165,-4.353,0.647,0.975,2,14,0,0.216,0,0,15.590,3.575,15.474,0,0,0.228,20.000,0.000,0.000,0.000
173.0,6.290,0.220,-5.096,-0.096,1.542,2,14,0,0.284,0,0,14.060,2.766,0.212,-4.313,0.687,1.473,2,14,0,0.232,0,0,14.355,3.610,14.236,0,0,0.284,20.000,0.000,0.000,0.000
174.0,8.014,0.268,-5.110,-0.110,2.029,2,14,0,0.254,0,0,12.335,4.395,0.246,-4.341,0.659,1.949,2,14,0,0.283,0,0,12.728,3.700,12.607,0,0,0.283,20.000,0.000,0.000,0.000
175.0,10.297,0.218,-5.060,-0.060,2.546,2,14,0,0.248,0,0,10.053,6.561,0.237,-4.369,0.631,2.451,2,14,0,0.224,0,0,10.567,3.799,10.442,0,0,0.248,20.000,0.000,0.000,0.000
176.0,12.999,0.190,-5.012,-0.012,3.004,2,14,0,0.250,0,0,7.351,9.230,0.247,-4.366,0.634,2.955,2,14,0,0.227,0,0,7.901,3.824,7.774,0,0,0.250,20.000,0.000,0.000,0.000
177.0,16.015,0.248,-4.984,0.016,3.119,2,14,0,0.267,0,0,4.359,12.244,0.288,-4.384,0.616,3.120,2,14,0,0.335,0,0,4.889,3.819,4.765,0,0,0.335,20.000,0.000,0.000,0.000
178.0,19.128,0.240,-4.989,0.011,3.112,2,14,0,0.275,0,0,1.221,15.299,0.345,-4.373,0.627,3.116,2,14,0,0.249,0,0,1.835,3.879,1.735,0,0,0.275,20.000,0.000,0.000,0.000
179.0,22.170,0.257,-4.943,0.057,2.964,2,14,0,0.220,0,0,1.797,18.283,0.336,-4.369,0.631,2.968,2,14,0,0.224,0,0,1.154,3.930,2.185,0,0,0.224,20.000,0.000,0.000,0.000
