t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
27.0,-0.320,8.503,-4.979,0.021,2.109,2,14,0,0.208,0,0,0.987,-4.843,11.477,-5.002,-0.002,2.127,2,14,0,0.207,0,0,1.128,-5.250,6.384,-4.135,0.865,2.230,2,14,0,0.206,0,0,1.193,5.183,1.167,0,0,0.208,-3.760,7.815,-1.172,0.936
28.0,-1.832,9.976,-4.977,0.023,2.046,2,14,0,0.205,0,0,1.539,-6.356,12.916,-5.006,-0.006,2.010,2,14,0,0.215,0,0,1.695,-6.820,8.000,-4.195,0.805,2.132,2,14,0,0.206,0,0,1.931,5.004,1.965,0,0,0.215,-4.998,8.659,-1.299,0.750
29.0,-3.332,11.212,-4.938,0.062,1.899,2,14,0,0.269,0,0,2.122,-7.899,14.049,-5.004,-0.004,1.825,2,14,0,0.253,0,0,2.190,-8.436,9.332,-4.174,0.826,1.942,2,14,0,0.223,0,0,2.632,4.820,2.685,0,0,0.269,-6.348,9.309,-1.396,0.548
30.0,-4.915,12.044,-5.014,-0.014,1.722,2,14,0,0.267,0,0,2.520,-9.438,14.910,-4.950,0.050,1.616,2,14,0,0.214,0,0,2.621,-9.999,10.335,-4.196,0.804,1.691,2,14,0,0.205,0,0,3.209,4.670,3.263,0,0,0.267,-7.781,9.751,-1.463,0.333
31.0,-6.488,12.622,-4.990,0.010,1.559,2,14,0,0.220,0,0,2.883,-10.864,15.386,-4.949,0.051,1.437,2,14,0,0.226,0,0,2.867,-11.567,10.958,-4.249,0.751,1.466,2,14,0,0.293,0,0,3.619,4.537,3.672,0,0,0.293,-9.263,9.973,-1.496,0.111
32.0,-8.028,12.843,-5.012,-0.012,1.434,2,14,0,0.276,0,0,3.111,-12.264,15.507,-5.040,-0.040,1.391,2,14,0,0.236,0,0,2.983,-12.973,11.202,-4.189,0.811,1.293,2,14,0,0.224,0,0,3.852,4.445,3.895,0,0,0.276,-10.761,9.971,-1.496,-0.114
33.0,-9.396,12.623,-5.004,-0.004,1.407,2,14,0,0.245,0,0,3.110,-13.708,15.248,-5.062,-0.062,1.468,2,14,0,0.250,0,0,2.950,-14.356,11.084,-4.178,0.822,1.289,2,14,0,0.244,0,0,3.951,4.305,3.984,0,0,0.250,-12.243,9.745,-1.462,-0.336
34.0,-10.733,12.006,-4.996,0.004,1.561,2,14,0,0.290,0,0,2.933,-15.096,14.562,-5.082,-0.082,1.638,2,14,0,0.240,0,0,2.710,-15.637,10.510,-4.149,0.851,1.442,2,14,0,0.209,0,0,3.814,4.194,3.835,0,0,0.290,-13.674,9.301,-1.395,-0.551
35.0,-12.043,11.012,-5.008,-0.008,1.802,2,14,0,0.269,0,0,2.594,-16.531,13.533,-5.050,-0.050,1.884,2,14,0,0.254,0,0,2.343,-16.857,9.545,-4.167,0.833,1.713,2,14,0,0.292,0,0,3.501,4.097,3.512,0,0,0.292,-15.023,8.647,-1.297,-0.753
36.0,-13.348,9.558,-5.017,-0.017,2.110,2,14,0,0.248,0,0,1.997,-17.871,12.072,-4.994,0.006,2.154,2,14,0,0.199,0,0,1.748,-18.067,8.209,-4.169,0.831,2.037,2,14,0,0.329,0,0,3.015,3.954,3.023,0,0,0.329,-16.258,7.800,-1.170,-0.939
37.0,-14.497,7.703,-5.019,-0.019,2.396,2,14,0,0.155,0,0,1.163,-19.037,10.146,-5.011,-0.011,2.370,2,14,0,0.158,0,0,0.885,-19.289,6.487,-4.132,0.868,2.375,2,14,0,0.287,0,0,2.309,3.772,2.349,0,0,0.287,-17.354,6.777,-1.017,-1.103
38.0,-15.467,5.536,-5.011,-0.011,2.423,2,14,0,0.208,0,0,0.285,-19.997,8.058,-4.988,0.012,2.267,2,14,0,0.181,0,0,0.393,-20.366,4.243,-4.118,0.882,2.731,2,14,0,0.179,0,0,1.275,3.930,1.369,0,0,0.208,-18.284,5.602,-0.840,-1.243
39.0,-16.275,3.410,-5.019,-0.019,2.211,2,14,0,0.203,0,0,0.741,-20.751,6.089,-5.005,-0.005,2.031,2,14,0,0.181,0,0,0.875,-21.361,1.737,-4.175,0.825,2.707,2,14,0,0.203,0,0,0.570,4.472,0.924,0,0,0.203,-19.028,4.301,-0.645,-1.354
40.0,-16.729,1.447,-4.971,0.029,1.960,2,14,0,0.208,0,0,1.263,-21.212,4.248,-5.026,-0.026,1.873,2,14,0,0.200,0,0,0.877,-21.842,-0.709,-4.194,0.806,2.492,2,14,0,0.208,0,0,1.142,5.065,1.465,0,0,0.208,-19.569,2.904,-0.436,-1.435
41.0,-17.073,-0.387,-5.006,-0.006,1.728,2,14,0,0.206,0,0,1.635,-21.602,2.483,-5.031,-0.031,1.833,2,14,0,0.200,0,0,0.877,-21.964,-3.038,-4.217,0.783,2.298,2,14,0,0.233,0,0,1.915,5.362,1.965,0,0,0.233,-19.896,1.441,-0.216,-1.484
42.0,-17.232,-1.888,-5.042,-0.042,1.429,2,14,0,0.177,0,0,1.652,-21.943,0.810,-4.487,0.513,1.669,2,2,0,0.200,0,0,0.877,-21.900,-5.219,-4.107,0.893,2.102,2,14,0,0.231,0,0,2.583,5.457,2.598,0,0,0.231,-20.000,-0.054,0.008,-1.500
43.0,-17.189,-3.173,-4.988,0.012,1.146,2,14,0,0.205,0,0,1.465,-22.292,-0.685,-3.733,1.267,1.479,2,2,0,0.200,0,0,0.877,-21.645,-7.146,-4.087,0.913,1.869,2,14,0,0.201,0,0,3.015,5.815,3.012,0,0,0.205,-19.879,-1.548,0.232,-1.482
44.0,-17.028,-4.104,-5.019,-0.019,0.899,2,14,0,0.188,0,0,1.038,-22.659,-1.996,-2.993,2.007,1.311,2,2,0,0.200,0,0,0.877,-21.268,-8.818,-4.093,0.907,1.618,2,14,0,0.245,0,0,3.229,6.345,3.221,0,0,0.245,-19.537,-3.007,0.451,-1.431
45.0,-16.444,-4.826,-4.991,0.009,0.993,2,14,0,0.199,0,0,0.555,-22.909,-3.167,-2.352,2.648,1.163,2,2,0,0.200,0,0,0.877,-20.737,-10.132,-4.183,0.817,1.351,2,14,0,0.245,0,0,3.144,6.873,3.146,0,0,0.245,-18.981,-4.398,0.660,-1.347
