t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
66.0,-22.816,-7.597,-5.029,-0.029,3.063,2,14,0,0.230,0,0,27.328,-27.538,-4.636,-4.984,0.016,3.000,2,14,0,0.242,0,0,27.267,-27.966,-7.773,-4.980,0.020,2.965,2,14,0,0.227,0,0,27.224,3.167,27.060,0,0,0.242,-0.001,0.136,-0.027,2.000
67.0,-20.820,-9.837,-5.067,-0.067,3.092,2,14,0,0.203,0,0,26.781,-25.678,-6.914,-5.030,-0.030,3.061,2,14,0,0.241,0,0,26.805,-26.342,-10.218,-5.058,-0.058,3.027,2,14,0,0.203,0,0,26.694,3.370,26.626,0,0,0.241,-0.227,2.120,-0.424,1.955
68.0,-18.496,-11.710,-4.993,0.007,3.057,2,14,0,0.475,0,0,26.225,-23.394,-8.859,-5.048,-0.048,3.063,2,14,0,0.242,0,0,26.272,-24.335,-12.339,-5.059,-0.059,3.044,2,14,0,0.228,0,0,26.148,3.605,26.128,0,0,0.475,-0.843,4.019,-0.804,1.831
69.0,-15.888,-13.095,-4.970,0.030,3.070,2,14,0,0.222,0,0,25.622,-20.858,-10.358,-4.977,0.023,3.068,2,14,0,0.248,0,0,25.749,-21.936,-14.031,-5.040,-0.040,3.065,2,14,0,0.234,0,0,25.521,3.829,25.644,0,0,0.248,-1.824,5.758,-1.152,1.635
70.0,-12.995,-14.065,-5.018,-0.018,3.087,2,14,0,0.298,0,0,25.017,-18.030,-11.414,-5.014,-0.014,3.085,2,14,0,0.233,0,0,25.206,-19.248,-15.223,-4.980,0.020,3.070,2,14,0,0.221,0,0,24.838,3.999,25.147,0,0,0.298,-3.131,7.268,-1.454,1.374
71.0,-10.034,-14.582,-5.003,-0.003,3.065,2,14,0,0.327,0,0,24.538,-15.045,-12.036,-4.999,0.001,3.076,2,14,0,0.230,0,0,24.761,-16.443,-16.018,-5.010,-0.010,3.063,2,14,0,0.302,0,0,24.292,4.220,24.751,0,0,0.327,-4.712,8.488,-1.698,1.058
72.0,-7.006,-14.684,-5.032,-0.032,3.081,2,14,0,0.310,0,0,24.228,-12.089,-12.252,-4.980,0.020,3.065,2,14,0,0.337,0,0,24.522,-13.569,-16.412,-5.011,-0.011,3.060,2,14,0,0.277,0,0,23.910,4.416,24.561,0,0,0.337,-6.504,9.369,-1.874,0.699
73.0,-4.045,-14.341,-4.968,0.032,2.982,2,14,0,0.285,0,0,24.083,-9.191,-11.985,-4.957,0.043,2.943,2,14,0,0.285,0,0,24.384,-10.586,-16.345,-4.971,0.029,2.999,2,14,0,0.224,0,0,23.655,4.578,24.471,0,0,0.285,-8.435,9.877,-1.975,0.313
74.0,-1.339,-13.527,-4.958,0.042,2.900,2,14,0,0.302,0,0,24.039,-6.504,-11.255,-4.957,0.043,2.835,2,14,0,0.264,0,0,24.322,-7.795,-15.864,-5.029,-0.029,2.874,2,14,0,0.234,0,0,23.592,4.787,24.453,0,0,0.302,-10.428,9.991,-1.998,-0.086
75.0,1.210,-12.116,-4.948,0.052,2.919,2,14,0,0.225,0,0,23.941,-4.038,-10.104,-4.967,0.033,2.806,2,14,0,0.227,0,0,24.316,-5.212,-14.927,-4.975,0.025,2.801,2,14,0,0.234,0,0,23.615,4.963,24.485,0,0,0.234,-12.405,9.707,-1.941,-0.481
76.0,3.419,-10.317,-5.004,-0.004,2.996,2,14,0,0.247,0,0,23.923,-1.812,-8.459,-4.969,0.031,2.868,2,14,0,0.209,0,0,24.272,-2.897,-13.548,-5.039,-0.039,2.802,2,14,0,0.229,0,0,23.667,5.204,24.473,0,0,0.247,-14.285,9.035,-1.807,-0.857
77.0,5.345,-7.999,-5.005,-0.005,3.081,2,14,0,0.278,0,0,23.914,0.069,-6.331,-5.092,-0.092,3.005,2,14,0,0.245,0,0,24.170,-0.828,-11.725,-5.017,-0.017,2.903,2,14,0,0.228,0,0,23.749,5.470,24.397,0,0,0.278,-15.995,8.004,-1.601,-1.199
78.0,6.830,-5.413,-5.019,-0.019,3.086,2,14,0,0.228,0,0,24.024,1.540,-3.800,-5.067,-0.067,3.070,2,14,0,0.238,0,0,24.066,0.771,-9.426,-5.032,-0.032,3.032,2,14,0,0.237,0,0,23.726,5.531,24.476,0,0,0.238,-17.465,6.654,-1.331,-1.493
